sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	targetPhysiologicalStateId	targetPhysiologicalStateName	habitatId	habitatName	localityId	localityName	decimalLatitude	decimalLongitude	depth	altitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation	sourceTaxonKingdomName	targetTaxonKingdomName
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		GBIF:2907932	Machaonia ottonis									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323507	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid151847	Malpighia emarginata									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323508	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid263464	Metopium brownei									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323509	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid58455	Randia aculeata									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323510	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid1130845	Trichilia trifolia									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323511	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid84956	Antirhea acutata									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323512	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid202630	Capparis odoratissima									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323513	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid427801	Commicarpus scandens									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323514	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid246543	Cordia curassavica									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323515	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid43483	Erithalis fruticosa									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323516	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid246543	Cordia curassavica									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323517	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid2020600	Cephalocereus lanuginosus									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323518	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid1484561	Cereus repandus									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323519	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid8517	Iguana iguana							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid336156	Lemaireocereus griseus									ISO 3166-2:CW	Curaçao					1985-07/1988-04	10.1007/BF00323497	https://link.springer.com/article/10.1007/BF00323520	van Marken Lichtenbelt, W. D. (1993). Optimal foraging of a herbivorous lizard, the green iguana in a seasonal environment. Oecologia, 95(2), 246-256.	Animalia	Plantae
	NCBI:txid9606	Homo sapiens							http://purl.obolibrary.org/obo/RO_0002626	kills		NCBI:txid118688	Cyclura lewisi									ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Animalia
	NCBI:txid118688	Cyclura lewisi							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid3649	Carica papaya	http://purl.obolibrary.org/obo/PO_0009001	fruit							ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Plantae
	NCBI:txid118688	Cyclura lewisi							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid29780	Mangifera indica	http://purl.obolibrary.org/obo/PO_0009001	fruit							ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Plantae
	NCBI:txid2675694	Ozolaimus megatyphlon							http://purl.obolibrary.org/obo/RO_0002444	parasite of		NCBI:txid8517	Iguana iguana																10.2478/s11686-019-00144-7	https://pubmed.ncbi.nlm.nih.gov/31748867/	Kwak ML, Lee L, Okumura C, Hsu CD. (2020). First Report of Co-invasion by the Reptile Nematode Ozolaimus megatyphlon (Nematoda: Pharyngodonidae) with Invasive Green Iguanas (Iguana iguana) in the Asia-Pacific. Acta Parasitol. Mar;65(1):264-270	Animalia	Animalia
	NCBI:txid459463	Piratuba							http://purl.obolibrary.org/obo/RO_0002444	parasite of		NCBI:txid8517	Iguana iguana									ISO 3166-2:BR	Brazil						10.1590/1519-6984.17615	https://www.scielo.br/j/bjb/a/j8THXNb4QVTN4DG6SC9NbqK/?lang=en	Teles, D.A., Brito, S.V., Teixeira, A.A.M., Ribeiro, S.C., Araujo-Filho, J.A., Lima, V.F., Pereira, A.M.A. and Almeida, W.O. (2016). Nematodes associated with Iguana iguana (Linnaeus, 1758)(Squamata, Iguanidae) in semi-arid areas of northeastern Brazil. Brazilian Journal of Biology, 77, pp.514-518.	Animalia	Animalia
	NCBI:txid1712857	Atractis							http://purl.obolibrary.org/obo/RO_0002444	parasite of		NCBI:txid8517	Iguana iguana									ISO 3166-2:BR	Brazil						10.1590/1519-6984.17615	https://www.scielo.br/j/bjb/a/j8THXNb4QVTN4DG6SC9NbqK/?lang=en	Teles, D.A., Brito, S.V., Teixeira, A.A.M., Ribeiro, S.C., Araujo-Filho, J.A., Lima, V.F., Pereira, A.M.A. and Almeida, W.O. (2016). Nematodes associated with Iguana iguana (Linnaeus, 1758)(Squamata, Iguanidae) in semi-arid areas of northeastern Brazil. Brazilian Journal of Biology, 77, pp.514-518.	Animalia	Animalia
	NCBI:txid2579874	Subulura							http://purl.obolibrary.org/obo/RO_0002444	parasite of		NCBI:txid8517	Iguana iguana									ISO 3166-2:BR	Brazil						10.1590/1519-6984.17615	https://www.scielo.br/j/bjb/a/j8THXNb4QVTN4DG6SC9NbqK/?lang=en	Teles, D.A., Brito, S.V., Teixeira, A.A.M., Ribeiro, S.C., Araujo-Filho, J.A., Lima, V.F., Pereira, A.M.A. and Almeida, W.O. (2016). Nematodes associated with Iguana iguana (Linnaeus, 1758)(Squamata, Iguanidae) in semi-arid areas of northeastern Brazil. Brazilian Journal of Biology, 77, pp.514-518.	Animalia	Animalia
	NCBI:txid75558	Physaloptera 							http://purl.obolibrary.org/obo/RO_0002444	parasite of		NCBI:txid8517	Iguana iguana									ISO 3166-2:BR	Brazil						10.1590/1519-6984.17615	https://www.scielo.br/j/bjb/a/j8THXNb4QVTN4DG6SC9NbqK/?lang=en	Teles, D.A., Brito, S.V., Teixeira, A.A.M., Ribeiro, S.C., Araujo-Filho, J.A., Lima, V.F., Pereira, A.M.A. and Almeida, W.O. (2016). Nematodes associated with Iguana iguana (Linnaeus, 1758)(Squamata, Iguanidae) in semi-arid areas of northeastern Brazil. Brazilian Journal of Biology, 77, pp.514-518.	Animalia	Animalia
	NCBI:txid30392	Guira guira							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid8517	Iguana iguana									ISO 3166-2:BR	Brazil						10.1007/BF03544267	https://link.springer.com/article/10.1007/BF03544267	Coutinho, A.G., Serra, K.S., Junior, L.G.S. et al. (2014). Predation of Green Iguana (Iguana iguana) by Guira cuckoo (Guira guira) in Northeastern Brazil. Rev. Bras. Ornitol. 22, 305–306.	Animalia	Animalia
	NCBI:txid8574	Boa constrictor							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid8517	Iguana iguana									ISO 3166-2:BR	Brazil						10.31017/CdH.2018.(2018-002)	http://sedici.unlp.edu.ar/handle/10915/69988	Sanches, P.R., Santos, F.P., Gama, C.S. and Costa-Campos, C.E. (2018). Predation on Iguana iguana (Squamata: Iguanidae) by Boa constrictor (Squamata: Boidae) in a fluvial island in the Amazonas river, Brazil, including a list of saurophagy events with Boa constrictor as predator. Cuadernos de Herpetología, 32.	Animalia	Animalia
	NCBI:txid70074	Nyctotherus 							http://purl.obolibrary.org/obo/RO_0002634	endoparasite of		NCBI:txid118688	Cyclura lewisi									ISO 3166-2:KY	Cayman Islands						10.1638/2019-0038	https://bioone.org/journals/journal-of-zoo-and-wildlife-medicine/volume-50/issue-4/2019-0038/----Custom-HTML----PARASITES/10.1638/2019-0038.short	Maurer, J.K., et al., (2020). Parasites of the blue iguana (Cyclura lewisi) from Grand Cayman island. journal of zoo and wildlife medicine. 50(4): P. 947-955.	Protista	Animalia
	NCBI:txid5758	Entamoeba 							http://purl.obolibrary.org/obo/RO_0002634	endoparasite of		NCBI:txid118688	Cyclura lewisi									ISO 3166-2:KY	Cayman Islands						10.1638/2019-0038	https://bioone.org/journals/journal-of-zoo-and-wildlife-medicine/volume-50/issue-4/2019-0038/----Custom-HTML----PARASITES/10.1638/2019-0038.short	Maurer, J.K., et al., (2020). Parasites of the blue iguana (Cyclura lewisi) from Grand Cayman island. journal of zoo and wildlife medicine. 50(4): P. 947-955.	Protista	Animalia
	NCBI:txid2675694	Ozolaimus megatyphlon							http://purl.obolibrary.org/obo/RO_0002634	endoparasite of		NCBI:txid118688	Cyclura lewisi									ISO 3166-2:KY	Cayman Islands						10.1638/2019-0038	https://bioone.org/journals/journal-of-zoo-and-wildlife-medicine/volume-50/issue-4/2019-0038/----Custom-HTML----PARASITES/10.1638/2019-0038.short	Maurer, J.K., et al., (2020). Parasites of the blue iguana (Cyclura lewisi) from Grand Cayman island. journal of zoo and wildlife medicine. 50(4): P. 947-955.	Animalia	Animalia
	NCBI:txid2715832	Mesorhabditis monhystera							http://purl.obolibrary.org/obo/RO_0002634	endoparasite of		NCBI:txid118688	Cyclura lewisi									ISO 3166-2:KY	Cayman Islands						10.1638/2019-0038	https://bioone.org/journals/journal-of-zoo-and-wildlife-medicine/volume-50/issue-4/2019-0038/----Custom-HTML----PARASITES/10.1638/2019-0038.short	Maurer, J.K., et al., (2020). Parasites of the blue iguana (Cyclura lewisi) from Grand Cayman island. journal of zoo and wildlife medicine. 50(4): P. 947-955.	Animalia	Animalia
	EOL:46955791	Alaeuris travassosi							http://purl.obolibrary.org/obo/RO_0002634	endoparasite of		NCBI:txid118688	Cyclura lewisi									ISO 3166-2:KY	Cayman Islands						10.1638/2019-0038	https://bioone.org/journals/journal-of-zoo-and-wildlife-medicine/volume-50/issue-4/2019-0038/----Custom-HTML----PARASITES/10.1638/2019-0038.short	Maurer, J.K., et al., (2020). Parasites of the blue iguana (Cyclura lewisi) from Grand Cayman island. journal of zoo and wildlife medicine. 50(4): P. 947-955.	Animalia	Animalia
	NCBI:txid1712857	Atractis							http://purl.obolibrary.org/obo/RO_0002634	endoparasite of		NCBI:txid118688	Cyclura lewisi									ISO 3166-2:KY	Cayman Islands						10.1638/2019-0038	https://bioone.org/journals/journal-of-zoo-and-wildlife-medicine/volume-50/issue-4/2019-0038/----Custom-HTML----PARASITES/10.1638/2019-0038.short	Maurer, J.K., et al., (2020). Parasites of the blue iguana (Cyclura lewisi) from Grand Cayman island. journal of zoo and wildlife medicine. 50(4): P. 947-955.	Animalia	Animalia
	NCBI:txid1268407	Oswaldocruzia							http://purl.obolibrary.org/obo/RO_0002634	endoparasite of		NCBI:txid118688	Cyclura lewisi									ISO 3166-2:KY	Cayman Islands						10.1638/2019-0038	https://bioone.org/journals/journal-of-zoo-and-wildlife-medicine/volume-50/issue-4/2019-0038/----Custom-HTML----PARASITES/10.1638/2019-0038.short	Maurer, J.K., et al., (2020). Parasites of the blue iguana (Cyclura lewisi) from Grand Cayman island. journal of zoo and wildlife medicine. 50(4): P. 947-955.	Animalia	Animalia
	NCBI:txid56294	Nyctanassa violacea							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid8517	Iguana iguana																	https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1023&context=icwdm_usdanwrc	Engeman, R. M., Sweet, E. M., & Smith, H. T. (2005). IGUANA IGUANA (Green Iguana). PREDATION. USDA National Wildlife Research Center-Staff Publications, 25.	Animalia	Animalia
	NCBI:txid179003	Athene cunicularia floridana							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid8517	Iguana iguana																	https://sora.unm.edu/sites/default/files/FFN_33-4p125-127McKie[1].pdf	McKie, A.C., Hammond, J.E., Smith, H.T. and Meshaka, W.E. (2005). Invasive green iguana interactions in a burrowing owl colony in Florida. Florida Field Naturalist, 33(4), pp.125-127.	Animalia	Animalia
	NCBI:txid51214	Cyclura nubila							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid89656	Ipomoea pes-caprae	http://purl.obolibrary.org/obo/PO_0009046	flower							ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Plantae
	NCBI:txid51214	Cyclura nubila							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid163077	Cordia sebestena									ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Plantae
	NCBI:txid51214	Cyclura nubila							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid60367	Ernodea littoralis									ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Plantae
	NCBI:txid51214	Cyclura nubila							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid3649	Carica papaya	http://purl.obolibrary.org/obo/PO_0009001	fruit							ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Plantae
	NCBI:txid51214	Cyclura nubila							http://purl.obolibrary.org/obo/RO_0002470	eats		NCBI:txid29780	Mangifera indica	http://purl.obolibrary.org/obo/PO_0009001	fruit							ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Plantae
	NCBI:txid121298	Cubophis cantherigerus							http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid51214	Cyclura nubila									ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Animalia
	NCBI:txid9615	Canis familiaris							http://purl.obolibrary.org/obo/RO_0002626	kills		NCBI:txid51214	Cyclura nubila									ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Animalia
	NCBI:txid9685	Felis catus							http://purl.obolibrary.org/obo/RO_0002626	kills		NCBI:txid51214	Cyclura nubila									ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Animalia
	NCBI:txid9615	Canis familiaris							http://purl.obolibrary.org/obo/RO_0002626	kills		NCBI:txid118688	Cyclura lewisi									ISO 3166-2:KY	Cayman Islands						10.1007/978-94-011-0904-8	https://books.google.ro/books?hl=en&lr=&id=VKP6CAAAQBAJ&oi=fnd&pg=PR7&dq=The+Cayman+Islands%0ANatural+History+and+Biogeography&ots=h05YnB3ero&sig=p2yGHnixX8QPEp4hXBSL-EGQJ90&redir_esc=y#v=onepage&q=cyclura&f=false	Brunt, M. A., & Davies, J. E. (Eds.). (2012). The Cayman Islands: natural history and biogeography (Vol. 71). Springer Science & Business Media.	Animalia	Animalia
